Y,ID,Supervisor,Date,Priority,Price,Speed,Duration,Temp,Location,Agreed,State,Class,Surface,survey1,survey2,survey3,survey4,survey5,survey6,survey7,survey8,survey9,survey10,survey11,survey12,survey13,survey14,survey15,survey16,survey17,survey18,survey19,survey20,survey21,survey22,survey23,survey24,survey25,survey26,survey27,survey28,survey29,survey30
26.45569678,G10139,NH,6/11/2020,Low,Extravagant,Medium,Long,Warm,Storage tanks,Yes,Uncertain,Ceramic,Rough,34.00198098,23.2418213,20.74949553,30.99966297,18.1492458,21.63300505,20.98400707,27.94727363,23.38555099,27.76825914,144.2393868,131.2659152,139.1701002,121.2964114,114.4290095,132.4975509,134.2471461,123.4955774,120.6103578,128.0360571,67.608671,63.64983732,57.36636247,64.2104789,54.3640675,62.89132184,57.22266548,41.66519002,61.28464307,50.85596925
12.81279766,G10140,NH,13/11/2020,Medium,Costly,Medium,Very Long,Cold,Control room,No,Under review,Wooden,Rough,26.54731034,22.51363001,24.87854328,26.22430548,32.2386189,32.65274341,37.89134837,25.95361025,27.49437653,23.69097613,149.0216951,143.8987547,146.3328112,142.7479119,139.1522469,135.5762786,156.5830531,151.0979798,147.9636781,152.120069,42.94147691,45.08528388,28.48127372,45.87691421,36.05292047,28.15441217,47.16200827,34.69945531,38.12787035,31.50040057
32.11094834,G10141,NG,20/11/2020,High,Extravagant,Medium,Long,Hot,Storage tanks,No,Under review,Ceramic,Smooth,29.74491293,31.79766539,28.59463376,25.85757921,21.04664451,23.206917,40.68622225,40.71627202,27.45420656,37.66876158,149.9260657,113.3925292,115.5850751,120.5547323,124.964046,136.2113745,130.8538056,143.1756951,112.7874736,109.4621046,45.86391259,62.29308982,54.6144652,48.86785721,48.20499265,66.68121084,56.45149243,53.76518698,48.03351736,48.58163419
15.21475982,G10142,NG,27/11/2020,Medium,Costly,Slow,Short,Hot,Steam plant,No,Checked,Plastic,Smooth,24.06486699,21.58845111,12.47248586,20.57826432,19.15922144,NA,21.41287577,15.37562692,26.92480596,27.47288838,202.2837214,202.591911,212.0975969,196.7596125,204.8654022,197.366377,187.3334745,198.6035364,186.2398612,201.0506138,23.42580309,33.9577217,28.12454446,36.76628447,62.06820379,29.89678586,46.46415786,51.33407186,45.80927578,28.6960258
20.98952825,G10143,NH,5/12/2020,High,Extravagant,Medium,Short,Warm,Storage tanks,No,Under review,Plastic,Smooth,3.212536088,9.474174845,0.811200339,6.44647813,10.50991524,7.370331666,12.99144495,3.608433066,12.98533584,13.72566549,238.1080544,218.2376308,232.2597556,244.4376649,230.950252,237.6472761,247.4014153,230.3066207,242.5659175,234.4418556,48.69015292,24.77122271,27.29122682,25.99954961,29.58234999,44.34708654,35.56594524,20.96079576,42.23902124,34.54597196
19.67538843,G10144,NH,11/12/2020,Medium,Cheap,Medium,Short,Warm,Control room,No,Under review,Ceramic,Rough,28.97896835,42.99176216,35.35151659,33.02038036,32.3056684,36.50993091,43.49607505,28.73650488,29.39634938,27.57401381,157.2174289,159.4281706,157.036287,176.6786209,162.0776239,161.8987438,164.5090043,167.7166675,183.7234744,171.0416053,67.12816273,72.74300718,42.89477992,70.2881149,58.83050238,66.8197394,65.43277385,72.63170127,64.25657551,71.52149128
12.56397993,G10145,NH,19/12/2020,Low,Cheap,Medium,Short,Warm,Storage tanks,Yes,Checked,Metal,Textured,30.82801405,28.33370924,26.725664,26.29115982,26.24708525,29.11129952,25.29687899,30.06829862,31.01911437,NA,NA,94.98434289,92.92113407,104.5501149,96.81563597,120.1980476,97.85135067,106.8287845,110.208388,NA,43.68649484,56.80358587,NA,53.4767755,42.72273826,72.24170138,50.84821013,58.14050628,NA,65.47429209
11.01648402,G10146,NH,25/12/2020,Low,NA,Medium,Short,Warm,Storage tanks,Yes,Under review,Ceramic,Rough,-9.890917335,1.485004447,1.425801751,8.064490986,-3.46348268,-3.774992841,4.519729698,NA,-5.045014056,-4.003934292,NA,224.4094683,223.3958266,218.8038682,239.4813623,238.1460094,244.5204869,245.6207414,230.4889262,NA,53.74213715,59.04019561,56.7997055,73.37080808,NA,67.95452108,61.27281768,50.30952376,68.28295529,86.67688582
13.24545125,G10147,NG,1/01/2021,Low,Costly,Slow,Short,Hot,Storage tanks,Yes,Uncertain,Ceramic,Rough,41.83791313,35.96906246,31.33828496,25.19351485,37.9217846,35.0929163,33.78509152,33.40178664,34.35618551,31.19232783,85.59345908,117.9574421,106.3560936,114.2634472,119.8653561,116.0439136,114.4798261,100.384003,108.5706701,126.9287677,56.78220542,58.54134363,65.47733021,72.10857932,61.34011319,66.28335193,56.28612059,60.39855528,51.6489604,59.02085144
10.43573994,G10148,NG,8/01/2021,High,Extravagant,Medium,Very Long,Hot,Steam plant,No,Checked,Ceramic,Smooth,10.98599657,11.64478163,9.347331316,9.59961931,19.06575778,NA,6.683518073,1.73278757,8.766190969,13.11295175,118.9158695,100.5513913,106.322209,100.4692262,112.3778608,104.3539379,100.2280657,116.0487352,106.3452018,111.3717546,83.88886418,75.19337898,66.0652813,70.99115633,49.4950422,52.59734326,71.56862659,64.10746746,69.63888869,68.01417797
11.65513424,G10149,NH,15/01/2021,Low,Costly,Medium,Very Long,Warm,Steam plant,No,Checked,Plastic,Rough,33.9549285,25.68025546,38.12066892,43.6830777,24.55613132,30.40201222,41.97250939,35.82161425,33.17740236,42.78525896,130.9506138,131.7725353,110.5966883,127.159916,124.2654009,124.5644746,120.874032,122.5069425,127.5745195,123.7856805,62.85372296,61.06489876,59.73119619,57.42165656,54.04851887,67.56630661,68.69562005,54.43172923,64.72954306,62.15392761
26.61748208,G10150,NH,23/01/2021,High,Cheap,Medium,Short,Cold,Steam plant,No,Under review,Ceramic,Rough,26.80365421,33.98840456,24.46569951,36.01524296,36.39533107,32.87765541,30.3088359,26.1760368,37.10464502,37.67127976,145.7410004,142.1711104,161.5531432,143.8461306,140.4415632,146.453302,142.1404917,161.2845793,148.5197211,160.9554782,76.7328788,46.75755172,58.67944365,70.34993813,63.24435112,57.82368634,62.34750356,64.07865577,61.42258606,59.55526481
21.54800156,G10151,NH,30/01/2021,High,Costly,Medium,Long,Cold,Control room,Yes,Under review,Ceramic,Rough,11.19870429,12.99932192,7.532539205,4.46634555,13.09066475,3.99247556,16.8708689,6.507674006,2.110901967,9.055393292,180.7703781,194.5810506,206.4407962,207.827732,191.4819526,203.1710816,208.9589606,207.2718062,194.818707,190.3831339,73.18144524,64.24729605,60.14575819,47.89973279,66.24921265,66.13198823,59.02264112,67.26636654,54.34712005,65.33350892
25.133063,G10152,NH,6/02/2021,Medium,Costly,Fast,Long,Hot,Control room,No,Under review,Wooden,Rough,38.05109599,19.55464273,28.98379518,33.10755232,33.79843392,32.06668614,29.08881627,40.98450953,34.05964376,37.6271367,197.7692896,193.0831573,197.6042152,197.3203291,204.1639917,186.9561068,207.8752069,202.6566417,200.179389,203.0644017,52.62937844,47.56867738,51.34988316,53.5043368,49.78522013,42.15648284,40.16157154,37.68400565,39.13521149,42.24415771
8.691310361,G10153,NH,12/02/2021,Medium,Cheap,Slow,Short,Warm,Control room,Yes,Checked,Wooden,Smooth,1.503011493,7.070386673,7.66112279,3.953420142,8.95509782,2.255783541,6.331096462,0.837322814,NA,7.998622657,252.9649567,264.6214675,244.7076761,256.0057074,NA,247.3982789,246.9227811,240.5300775,257.0134705,NA,21.79625829,46.75439565,54.79342167,NA,65.51658363,50.57313331,57.89359189,43.73785949,NA,67.58067271
18.26125949,G10154,NH,19/02/2021,High,Extravagant,Fast,Short,Warm,Storage tanks,Yes,Uncertain,Plastic,Textured,27.37700179,19.66784709,16.41395777,22.44754183,24.09759885,24.76539159,30.82355316,20.87112121,27.12450245,30.29107107,126.1217574,110.9054387,121.8419392,117.2879219,105.7521119,133.1498693,106.115299,119.6270045,107.2820398,121.1313042,35.93969656,33.64932385,61.90860708,45.79858408,41.26577251,52.98123194,57.84866771,52.30031612,41.01179138,55.54830415
30.01391667,G10155,NH,27/02/2021,Medium,Cheap,Medium,Long,Warm,Storage tanks,No,Under review,Plastic,Rough,38.51753455,39.16052213,37.71074739,35.35193943,43.66747172,44.2001649,40.71208096,36.9195728,43.68739979,39.06294116,200.0471659,196.5615212,201.0132008,202.9753704,195.923351,195.0936363,203.1716258,208.6638537,193.9553053,193.6766815,32.17367542,54.21209048,22.82208186,49.45817567,66.70998713,43.04983879,40.12275661,40.57920561,52.03661113,60.4296341
32.8716037,G10156,NH,6/03/2021,High,Extravagant,Medium,Long,Warm,Storage tanks,No,Uncertain,Wooden,Textured,16.05336157,24.96705137,27.51767982,29.59924951,30.21838591,20.23403814,25.62816885,28.316595,13.96783869,33.32648065,233.8497812,235.8585063,233.4513791,247.8306429,240.8314493,230.441357,245.924337,228.9273461,227.8325067,255.8618856,56.51102663,48.32184522,52.17165041,41.051794,41.84190579,66.58732707,53.62269499,32.47816141,45.5296119,56.70564201
18.50339436,G10157,NH,13/03/2021,Low,Costly,Fast,NA,NA,Control room,Yes,Checked,Plastic,Rough,38.24587272,32.90612268,36.19052026,32.99188883,25.9898123,34.59653215,NA,29.21608769,42.5919527,31.20996754,136.9155778,123.1751038,NA,138.3439114,128.5153308,131.070507,136.8020418,129.9528944,137.8515387,132.1300762,47.40611058,83.01224773,NA,48.95257521,65.75768213,56.44676102,61.9085188,88.00735161,46.14268991,57.22906017
12.84989278,G10158,NH,19/03/2021,Low,Extravagant,Fast,Short,Cold,Storage tanks,Yes,Uncertain,Plastic,Rough,13.63063275,17.99033772,17.19138614,22.81799063,17.54687153,NA,NA,20.19855663,18.09391507,13.96211687,222.0435228,215.2096433,206.2823309,217.57266,224.6582788,NA,231.2022665,203.3813194,216.9855151,231.3933781,NA,NA,39.96484115,NA,36.19537906,38.83373316,44.20847061,43.05994105,35.5951531,41.31352425
28.65991019,G10159,NH,26/03/2021,Low,Extravagant,Medium,Long,Hot,Control room,No,Checked,Plastic,Rough,30.21765804,35.59842901,28.71192279,42.48159777,30.46602523,27.2571667,25.25128529,26.41916387,28.57771467,24.17622118,194.9928237,216.7855695,206.8495637,202.2600913,211.4930051,205.313508,205.2495759,207.4501525,216.1612921,203.5720757,21.01885859,40.15558441,35.06917705,40.38165999,31.50896072,43.40915798,34.62523678,34.26465648,32.59404045,32.91673862
25.78813375,G10160,NG,3/04/2021,Medium,Costly,Medium,Long,Warm,Storage tanks,Yes,Uncertain,Ceramic,Rough,22.69050502,29.78649547,31.19382277,21.17050001,28.46783571,NA,29.29862023,22.30100388,15.38561949,26.45577177,207.8840262,214.527733,199.118933,225.4979123,205.1174857,201.7694414,216.8315381,214.3075204,195.782142,191.4245659,50.4471605,59.98647115,77.33302375,58.65408606,71.82207517,64.27074817,70.92534896,41.80726056,60.99328349,47.7781704
20.95278288,G10161,NH,10/04/2021,Medium,Cheap,Medium,Very Long,Warm,Steam plant,No,Under review,Wooden,Smooth,30.71150789,41.43818679,32.10598898,34.45145028,26.52676295,31.74818634,30.50712788,34.88936406,30.53672764,31.84960933,121.8214145,121.9506653,122.4441651,138.3993723,133.2635754,122.8356845,131.5207495,143.5293646,121.3813251,131.7266894,45.92657434,45.66197102,37.7961803,49.33319844,55.72457258,22.79239521,31.72899192,48.80568864,42.43354106,26.82672252
20.03721651,G10162,NG,17/04/2021,Low,Cheap,Medium,Long,Warm,Storage tanks,Yes,NA,Ceramic,Textured,16.81503137,34.33969322,22.95467908,29.41602577,15.52961228,NA,27.33985691,NA,30.29290029,22.15941051,175.5606077,170.8686715,165.5468849,NA,NA,199.2009307,193.8579204,NA,189.2269879,170.3180773,48.12575476,62.83376245,45.17654365,55.42763602,61.20067189,61.50234815,41.10784756,53.39705714,39.90498006,62.73349454
24.75326959,G10163,NG,24/04/2021,Low,Cheap,Medium,Short,Warm,Steam plant,No,Uncertain,Ceramic,Textured,37.38691541,36.5875288,35.67035798,38.64548712,40.96043238,27.88882051,40.54214242,29.63923421,36.0010072,30.22559657,172.6146474,173.0803775,170.4929083,175.1451411,166.065322,165.5114698,166.3757314,163.6165712,173.2607755,180.0234647,45.30294627,35.46179632,38.66174711,20.43184728,21.70754848,51.63315304,28.49061009,18.22453162,31.01589406,37.20510381
15.82197704,G10164,NH,1/05/2021,Low,Extravagant,NA,Short,Cold,Storage tanks,Yes,Checked,Plastic,Smooth,NA,5.035668585,6.703194996,9.332848969,NA,7.395693883,5.646174272,1.27891748,7.323565532,6.318446471,122.3914123,93.95447289,125.0141066,120.0934069,135.0412167,117.2891686,119.032417,120.6647554,NA,117.4674828,55.39504897,38.98598739,49.51380433,59.93431456,33.65614673,38.69509671,NA,47.6949659,55.73458042,43.385949
9.811401478,G10165,NH,8/05/2021,Low,Cheap,Fast,Very Long,Cold,Steam plant,Yes,Under review,Plastic,Rough,36.16392288,28.08163038,40.8187487,35.88842141,36.46724725,33.07287102,26.35768321,41.71117597,29.37150999,27.90042526,144.2189059,135.6764731,141.3925013,146.1660625,134.8143428,147.3261873,138.9895397,137.2926659,133.7138133,134.7633468,21.4611318,43.53743371,38.44201395,30.8607215,30.64450646,34.41431779,45.71515754,41.418627,36.28748667,33.34212609
16.92139953,G10166,NH,14/05/2021,High,Cheap,Fast,Short,Warm,Storage tanks,No,Checked,Plastic,Rough,33.51278307,25.90524099,30.33852594,31.9833448,31.04154458,28.84799139,34.15151245,30.68865017,32.51779346,29.84096681,111.5654419,127.8585062,130.6104866,117.0332797,131.3852301,131.4655754,138.6113404,116.5501494,119.2383887,138.5101561,41.56624904,40.37456971,34.65648942,28.77983321,32.55653001,30.46922832,17.22326969,28.64225963,29.11683832,38.65588293
-7.512136324,G10167,NH,21/05/2021,Medium,Costly,Fast,Very Long,Hot,Control room,No,Checked,Plastic,Rough,7.261939048,7.300651428,7.612632907,7.376596156,18.03985021,8.392100528,8.488508035,14.9967057,5.490505459,0.09488967,143.7140852,127.1484187,130.9865227,130.1009176,131.7292231,136.2124971,124.2382203,112.3454333,121.3472796,121.873811,43.42789457,25.02615404,50.02685866,40.90105072,55.49954302,43.6660753,29.89458104,46.29945084,48.40733804,43.30643811
7.316083185,G10168,NH,29/05/2021,High,Extravagant,Slow,Very Long,Warm,Control room,Yes,Checked,Ceramic,Smooth,NA,19.38327395,20.79642276,23.34761007,21.92122586,26.50968385,NA,22.22438623,25.24198208,27.8993865,209.2933745,223.5367843,NA,219.1377873,223.1314418,216.1804432,220.0514104,NA,231.4972183,222.2970422,35.14938902,48.83855038,NA,51.47913453,44.66060377,49.55826862,44.18693474,52.25592827,43.489341,41.74853164
23.97095036,G10169,NH,5/06/2021,Low,Cheap,Fast,Long,Hot,Steam plant,Yes,Under review,NA,NA,10.89851349,20.64195665,24.83529479,15.37081163,20.71188605,7.270452077,14.17648323,27.02872595,10.02316447,20.09559308,237.5411679,247.339403,251.0557003,252.288245,270.862328,253.5490547,242.8964881,239.32833,244.8403056,253.4287192,52.92407283,69.02006377,NA,69.09550059,68.51372289,65.27283748,64.73461278,69.37534257,NA,NA
7.702949062,G10170,NH,12/06/2021,Low,Extravagant,Medium,Very Long,Warm,Storage tanks,Yes,Uncertain,Ceramic,Rough,23.24311199,16.10263008,13.18767055,NA,19.85568628,10.41724682,17.90435916,18.07668646,NA,18.96581821,216.5788671,224.6769622,213.9828053,215.2963647,214.36309,222.4133917,224.7673652,213.9641953,208.2697717,NA,NA,32.26590449,19.38229295,32.40219027,11.53806455,33.59079699,23.89437067,23.25885347,26.18404209,NA
18.48675841,G10171,NG,18/06/2021,Low,Cheap,Medium,Long,Warm,Storage tanks,No,Checked,Ceramic,Rough,20.9263959,26.58068463,33.94101921,17.29407265,14.52956327,27.17222144,27.06105305,17.81026432,27.25306689,22.77866472,106.5947592,112.9395724,126.8380365,109.2842049,101.818434,108.8780387,97.78372298,88.20483976,117.0230314,102.6562843,27.931769,40.63748218,17.65823285,13.56113168,32.57783657,24.90487658,44.30749917,33.14987798,16.33037016,39.40961963
18.1520963,G10172,NG,25/06/2021,Low,Costly,Medium,Long,Warm,Steam plant,Yes,Uncertain,Ceramic,Rough,1.540121728,-1.508755243,4.318809844,2.906393474,5.132668953,-0.316892608,4.858018325,0.689414822,-6.007834225,-3.760371136,210.5049634,206.4428233,210.8264862,184.3500927,187.4921375,191.8682485,206.7428892,204.822975,191.3291773,200.4802093,38.84775977,49.6191144,32.27627391,38.73844796,33.62697656,43.21699861,48.26704452,28.45821223,22.33328475,40.49450022
13.88114748,G10173,NH,2/07/2021,Low,Extravagant,Medium,Very Long,Cold,Storage tanks,No,Uncertain,Ceramic,Rough,25.14635614,29.44479427,23.01758462,24.18470523,28.26954414,26.8398886,25.67362229,34.12238106,26.84696323,24.08550083,169.2309582,151.2081183,181.1735552,166.0867896,151.7790025,152.8103264,154.793386,157.8296339,160.6897202,150.9438806,24.63831834,42.93929393,47.95004064,31.73466554,34.48983935,30.02324335,46.34366325,42.88546628,40.59530373,25.40539978
17.25302955,G10174,NH,9/07/2021,High,Extravagant,Fast,Short,Hot,Steam plant,No,Under review,Wooden,Rough,13.59305449,20.75435961,14.48019422,6.143613335,14.45412237,20.86683096,9.021481973,9.163950166,17.73773032,6.031810566,141.9027543,146.4219951,153.3455522,140.3268031,132.6041212,141.3251064,131.515136,124.6024419,125.1308559,140.4299865,45.55523219,31.772092,35.35702844,40.74797732,36.306718,37.28129751,33.74468475,47.50986798,39.08744997,42.92687428
25.69381844,G10175,NH,16/07/2021,High,Extravagant,Fast,Long,Hot,Storage tanks,No,Under review,Wooden,Textured,18.74386256,25.85092758,10.91539147,17.54121847,17.80808739,NA,14.10530166,20.15104496,16.74865795,19.83727118,236.2211023,228.7217186,229.1104297,236.4648347,217.2064756,206.4020117,214.3576241,216.25624,219.934864,214.9643558,33.17678484,41.63144273,32.96123385,40.12058353,26.51693252,41.18866672,38.04548657,40.43430724,9.330332282,28.51559954
10.44053931,G10176,NH,23/07/2021,Medium,Cheap,Medium,Short,Warm,Control room,Yes,Checked,Plastic,Textured,12.86624004,8.593117101,16.82421044,18.15351924,13.17282524,10.70852408,8.806855105,11.28011757,6.900046282,11.33612791,204.7142699,212.080062,187.6125134,197.4551074,211.5808154,192.1065299,228.8231616,201.543728,208.7397178,216.9296888,72.06270851,66.04818416,69.74679443,81.69437473,65.77506928,54.35844407,49.73962656,50.46387435,63.85459976,81.17796179
-1.153049397,G10177,NG,30/07/2021,Medium,Extravagant,Fast,Very Long,Cold,Storage tanks,Yes,Under review,Ceramic,Rough,20.27381809,14.90154384,19.11772634,12.24336277,9.923808842,11.10741514,1.044113374,20.05229036,9.277804584,11.34532933,190.4532044,183.9774643,201.6922636,209.6465761,204.0146316,205.0569121,199.4006244,208.8230319,210.8050349,193.7553109,30.94419842,47.7627477,51.99035064,28.19340504,34.20784414,60.88484977,43.58060242,38.42117054,54.05932409,38.23866957
15.15927417,G10178,NH,6/08/2021,Low,Costly,Slow,Long,Hot,Storage tanks,Yes,Checked,Wooden,Textured,30.7698158,9.087081542,8.542567049,17.07413703,20.53108486,24.86238973,14.06320114,11.32022676,17.71020716,17.33179999,234.8377425,232.4273798,235.8893201,246.5920359,234.9715907,224.6454948,238.999096,230.0605406,215.9970274,224.7487036,52.79815188,40.82311416,46.33674219,59.14352187,40.26357338,51.44469182,33.47475065,45.8304509,24.28625037,58.75578073
18.94676142,G10179,NH,14/08/2021,Low,Cheap,Slow,Short,Warm,Steam plant,Yes,Under review,Ceramic,Smooth,30.00781532,35.34315252,35.09429771,25.95495389,31.44488959,32.73263252,38.01727918,30.63543975,31.64880465,42.07559377,145.3412186,159.0680779,156.0798004,164.6874981,159.1637879,166.839569,164.5543177,152.5496341,158.4967836,135.0295392,35.03088897,23.59337296,26.39688843,27.37295451,17.41747622,22.89682833,27.98775492,28.28086924,34.79515479,28.19422705
19.94356097,G10180,NG,21/08/2021,Low,Costly,Medium,Short,Warm,Storage tanks,No,Under review,Wooden,Rough,23.58629526,31.8954,38.63426457,33.49198683,32.71227677,31.07079857,28.20393503,26.25639377,26.28391392,30.8707227,186.9299534,169.7810412,194.7798502,187.1537181,184.4797285,182.4348053,179.543102,194.8060477,179.6316915,166.0561298,66.02401915,66.97811332,73.13705905,66.60681521,63.98075176,75.51885006,64.37154927,65.30049372,59.63030803,47.26119589
2.529368103,G10181,NG,27/08/2021,High,Cheap,Medium,Very Long,Hot,Storage tanks,No,Checked,Ceramic,Textured,10.49071894,4.950181029,9.074179589,13.6831185,7.254299219,11.41600592,7.903600527,8.614729092,12.8641926,5.920831278,165.2087578,148.9589544,168.4691647,153.7737726,164.286142,171.0011007,170.4389343,157.4612459,157.8360915,159.1627447,36.59961745,54.61582984,31.6806325,31.3351558,46.24256654,28.18349146,41.07603236,57.53025466,36.69761504,48.2036888
14.1786204,G10182,NH,4/09/2021,Medium,Extravagant,Medium,Short,Warm,Control room,No,Uncertain,Plastic,Rough,4.183570795,-1.216069518,12.4483797,8.439682207,0.233071725,9.464185125,0.077882484,6.472886275,-4.286685105,1.130966265,209.2512464,211.5004664,213.2199916,212.6992337,225.7615395,221.1145509,218.3863563,224.938419,203.9257702,229.8185478,76.59039046,59.67287839,79.20182378,91.84830835,84.02254664,65.47178759,56.03715967,53.88566778,69.05265636,71.81065747
18.36352776,G10183,NH,11/09/2021,Low,Costly,Medium,Short,Hot,Steam plant,No,Under review,Plastic,Textured,21.35527211,23.42580888,32.53255615,25.21501264,21.92334369,9.583704487,12.84467072,15.77063639,17.97273176,22.47998678,167.6758737,158.3686664,178.6224329,166.4410196,163.509451,161.2629411,159.7399727,162.3279717,165.1036425,150.8950156,65.28414526,63.60756523,65.1427692,48.89652262,56.05347002,47.62980256,45.47116086,54.3798622,38.13065155,55.25024916
11.77349514,G10184,NH,18/09/2021,High,Extravagant,Medium,Short,Hot,Storage tanks,Yes,Checked,Ceramic,NA,8.769600135,10.5254658,-0.13870665,2.596836768,3.530668493,NA,9.217262243,5.574343404,0.77052429,11.00340076,130.4992296,135.1142666,148.6628582,147.889092,146.7045801,136.313945,143.1825694,136.0095884,155.678692,145.1295782,77.5354287,76.37836562,75.19172398,48.59516323,58.56418971,NA,NA,78.44875727,NA,70.50481911
15.11052779,G10185,NG,25/09/2021,Low,Extravagant,Medium,Short,Hot,Control room,Yes,Uncertain,Metal,Textured,20.06407284,19.53349113,9.036358697,12.95855903,12.12305785,NA,22.74686014,9.451927553,13.52433944,0.625410694,193.9738438,204.3252899,203.9163446,205.48692,194.4163568,201.1416912,211.1119493,197.0187237,199.1144016,209.5104061,60.62539934,76.75080624,68.66150593,57.72420581,56.74205351,84.5472035,64.39831587,62.3088061,71.72913453,59.49343264
18.97851212,G10186,NH,2/10/2021,Low,Extravagant,Fast,Short,Warm,Steam plant,No,Under review,Wooden,Smooth,8.265629665,6.296799481,2.854561719,6.231914204,7.553715435,8.808546603,12.70550892,3.961783589,18.1336941,3.612425093,126.6101227,118.5286874,128.054776,120.4100654,122.0636282,124.6415207,140.4407581,124.4934802,112.3224211,116.3362782,41.64008504,48.10474829,39.21778368,35.55815242,20.27303205,46.61576591,26.81407709,39.44834362,33.54584953,24.8883936
5.745284476,G10187,NH,9/10/2021,Low,Extravagant,Medium,Very Long,Warm,Storage tanks,Yes,Checked,Metal,Rough,23.62880903,12.06423476,27.42914628,12.92334805,14.38038855,NA,19.26934615,13.16429415,15.30165692,17.20058344,157.2439349,132.0442483,151.265459,158.3420921,156.5338871,138.5096835,137.1831499,130.398961,142.0857617,145.2448,26.73256038,52.68645096,50.18445408,56.77324675,49.59886565,31.05158004,35.27725745,44.53791364,58.03644547,38.32918969
21.95620045,G10188,NG,16/10/2021,Low,Cheap,Medium,Short,Warm,Storage tanks,No,Under review,Wooden,Textured,42.23424567,38.30200619,40.26919682,41.88451892,40.79981172,45.15161951,34.44041304,30.03254828,38.94877937,34.07144576,130.3780619,119.4426422,132.9242614,134.4530805,136.0766687,143.5804772,131.205812,123.1747005,136.2463021,141.6231934,26.09038469,37.55466833,43.28172767,38.04546708,50.3466761,15.64349581,26.51427184,41.72118544,47.58228957,22.12653842
24.04145546,G10189,NH,22/10/2021,Low,Extravagant,Fast,Long,Warm,Steam plant,No,Checked,Metal,Rough,21.7058516,25.11579137,40.07233026,20.49417988,14.26035652,NA,19.51794543,18.02580026,14.09377443,25.70115882,156.9127841,147.330043,137.8898266,159.4937829,142.5209745,149.2889207,151.623838,156.2925727,138.2261447,145.5812884,55.16777852,65.68610593,73.25607094,41.64065983,51.1460712,51.21756407,57.00828089,44.97592816,46.72856147,63.49199658
11.95159426,G10190,NH,29/10/2021,Medium,Cheap,Fast,Short,NA,Steam plant,Yes,Under review,Ceramic,Smooth,13.25111571,10.68201027,17.7633223,10.29287591,10.66716463,NA,15.75940441,16.49571038,10.69468864,8.185777342,166.3508141,175.0367267,NA,145.8067505,176.4364985,170.3831234,176.2443877,175.2957683,180.2729061,NA,50.01157583,43.01692071,29.68943318,58.22041497,NA,34.81938139,35.37198625,42.74398255,57.89232894,15.86683503
3.623751499,G10191,NG,5/11/2021,Medium,Costly,Fast,Very Long,Warm,Control room,No,Under review,Wooden,Rough,21.79451128,12.44896709,13.30027112,11.10836475,13.84651725,11.85839619,16.95103275,11.57348049,16.18381858,17.04628288,247.5065168,242.3218136,253.9288778,248.7336561,252.5682449,259.5834254,237.6880403,245.4581751,256.5039575,244.3102133,29.83698202,37.93513302,50.80780963,64.80293333,55.10689808,40.76687792,50.25001163,46.02605859,47.68866522,42.31887986
9.393583042,G10192,NH,13/11/2021,Medium,Costly,Medium,Short,Hot,Storage tanks,No,Uncertain,Ceramic,Textured,22.92454305,21.83993251,9.345070318,16.1275305,10.08950999,8.56707183,9.014964488,16.35969339,3.448954441,19.83758366,103.9887298,99.64094068,99.57599233,92.93430793,109.3752845,104.0246037,104.6111381,102.9918124,92.22239103,102.8776541,59.90496504,66.10625995,53.32962446,60.21319535,70.32089769,46.02501661,65.83645155,70.81042496,63.85788315,48.38525057
10.51921829,G10193,NG,19/11/2021,Medium,Extravagant,Medium,Very Long,Warm,Storage tanks,No,Under review,Plastic,Rough,20.86898082,22.40077613,20.60452393,18.50314305,6.718994282,19.81589885,25.926851,18.73110865,21.6472791,25.47538394,245.3724903,244.7370766,231.8247625,252.8927995,237.9973066,234.5268959,226.0760385,258.7576215,236.8930715,242.9479429,30.96092731,35.59429596,23.93837026,21.02005235,43.18067355,27.91743631,21.93793095,36.26568079,31.72701003,33.51796623
34.41827596,G10194,NH,26/11/2021,Medium,Cheap,Medium,Long,Hot,Storage tanks,Yes,Checked,Ceramic,Smooth,40.48191478,41.12529656,32.67163516,45.5281269,45.27166426,46.23742299,42.77068037,41.26803118,44.00938848,32.48714932,193.7740013,186.2381466,203.0576848,190.4042491,192.426421,197.3355434,193.3609589,179.2550552,181.8614995,187.5121719,36.46576066,39.24328065,30.58084375,44.00662088,33.537987,37.34571079,49.88430516,41.59189778,37.77465631,30.90872628
14.93390115,G10195,NH,3/12/2021,Low,Cheap,Medium,Short,Warm,Storage tanks,No,Under review,Plastic,Rough,24.57546531,25.14439977,35.68197236,20.36714185,25.47331325,22.05477998,20.87426773,29.19837557,23.16114579,21.47233303,96.73174083,109.5476168,107.4854876,121.5745541,118.4518378,106.9161337,104.4632924,105.76572,101.2084631,116.2351341,49.72195063,47.21648246,65.46915452,47.90264627,56.09892568,57.79758707,48.61334943,48.83702796,44.48047777,63.06707239
15.8795701,G10196,NH,11/12/2021,Low,Extravagant,Fast,Long,Hot,Storage tanks,Yes,Uncertain,NA,Rough,11.78413743,8.219387214,9.973200728,13.24714526,NA,12.47759076,13.37569524,NA,1.256972705,10.46150624,178.9852356,147.5342481,160.3847932,154.3979839,154.0809036,NA,164.7741043,175.671014,158.9201599,146.8872594,NA,42.10722222,30.74940372,28.30231276,33.05794062,52.74440242,46.78919023,36.29134064,30.49810679,46.81504168
